G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40
6.8642000	8.2472000	9.9868000	7.2734000	6.9848000	8.5923000	11.5050000	8.6479000	6.8577000	5.9665000	6.4556000	6.3992000	7.0022000	8.3295000	10.3200000	7.3135000	10.1540000	8.0483000	7.7489000	13.0770000	7.9644000	8.5327000	7.6567000	10.1950000	9.0658000	9.3439000	10.8630000	11.2730000	9.3678000	7.7359000	7.6167000	8.6152000	7.8045000	8.8364000	8.9497000	9.5916000	8.2880000	8.5791000	8.5832000	5.6270000
6.8664000	8.1756000	9.6018000	7.0775000	7.8111000	8.7157000	12.7930000	8.0244000	7.5669000	6.0885000	6.6022000	6.4752000	7.2076000	8.5783000	8.8765000	8.3365000	11.5070000	7.8716000	7.8927000	13.6970000	8.6489000	8.7705000	8.6310000	10.1380000	8.8594000	9.8943000	11.6630000	9.3005000	10.5130000	7.8406000	7.9857000	8.7781000	6.9910000	9.1661000	9.0423000	9.8529000	7.7027000	8.2734000	8.7610000	5.3088000
7.1031000	8.1699000	9.2967000	7.0922000	7.5957000	8.8558000	10.5980000	7.9441000	7.7618000	6.1122000	6.7181000	6.4376000	7.3465000	8.7715000	11.3810000	7.1576000	10.9280000	8.1863000	7.7211000	13.4650000	8.2292000	8.9399000	8.6326000	10.5120000	9.0007000	9.5659000	11.3450000	10.7830000	9.7340000	7.6879000	8.3582000	8.7280000	7.2930000	8.8123000	9.2042000	8.9929000	7.8615000	8.2580000	8.5297000	5.5969000
7.0524000	8.1175000	10.0000000	7.4149000	7.0773000	8.5334000	10.1080000	8.3646000	7.2712000	5.9427000	7.1472000	6.3094000	7.2604000	8.4373000	9.7569000	7.2569000	10.1260000	8.0684000	7.7457000	13.3310000	7.6558000	8.4824000	8.1342000	10.3730000	8.4965000	9.2406000	11.4160000	8.4665000	9.2690000	9.8785000	6.7782000	8.6321000	7.7101000	8.6721000	8.7711000	8.6761000	8.4347000	8.3869000	8.4739000	5.6943000
6.7459000	7.9882000	9.5663000	6.7828000	7.7055000	8.5834000	13.2620000	8.1422000	7.5540000	5.9879000	6.6793000	6.3343000	7.4398000	8.4996000	11.8580000	8.0064000	11.1610000	7.6809000	7.6812000	13.8810000	8.5424000	8.7331000	8.9850000	10.3400000	9.0556000	9.7204000	11.3400000	11.0820000	10.1020000	7.8590000	7.9645000	9.0549000	7.0302000	9.2202000	9.1509000	9.3301000	7.7298000	8.3491000	8.5977000	5.5208000
6.9465000	8.4701000	10.2730000	6.9538000	7.8218000	8.7183000	13.1410000	7.9786000	7.5280000	5.8796000	6.6949000	6.5113000	6.9354000	8.4880000	11.9230000	6.3894000	10.2420000	7.7146000	8.2237000	11.7990000	8.6753000	8.8443000	7.7863000	9.6608000	8.2572000	8.7886000	9.7620000	8.7477000	9.0966000	10.4650000	7.5109000	8.4819000	7.2015000	8.9734000	8.7962000	7.4957000	7.9155000	7.7837000	9.6627000	5.3084000
6.9496000	8.4519000	10.0440000	7.1479000	7.1854000	8.3742000	12.8040000	8.1994000	6.9891000	5.7552000	6.7940000	6.2868000	6.7341000	8.2594000	10.4740000	6.4850000	9.3722000	7.5629000	8.0747000	12.9620000	8.4297000	8.7596000	7.5762000	9.1671000	8.2987000	8.6705000	10.1280000	8.3844000	9.1398000	8.2988000	7.6024000	8.3166000	7.5122000	8.9445000	9.1645000	7.2444000	8.4382000	8.2248000	9.3548000	5.2871000
6.6967000	8.3133000	10.0910000	7.3182000	7.9148000	8.4688000	13.4320000	8.0405000	7.5439000	6.0128000	7.0629000	6.2176000	6.9233000	8.1066000	11.4980000	6.4570000	10.0100000	7.3007000	8.2426000	13.2990000	8.2451000	8.3953000	8.5769000	9.4507000	8.5906000	9.5046000	9.9670000	9.4889000	9.1062000	10.3970000	6.8544000	8.4732000	7.1246000	8.5261000	8.7091000	8.1922000	8.1599000	8.1699000	9.7714000	5.2432000
7.1725000	8.4340000	9.6878000	7.6700000	7.6347000	8.5062000	11.7160000	8.0486000	7.7965000	6.4936000	6.5340000	6.4876000	7.2303000	8.5940000	10.5990000	8.9096000	10.5610000	7.8816000	8.2657000	12.4750000	8.2805000	8.8700000	7.5180000	9.6392000	8.4927000	9.8265000	11.5620000	11.1680000	9.6944000	9.3973000	7.7655000	8.8810000	7.4423000	8.7762000	9.4496000	10.6920000	7.8387000	8.5933000	9.3775000	5.6336000
6.6871000	8.5300000	9.6815000	7.5060000	7.5784000	8.2312000	12.4710000	8.4267000	7.3468000	5.8589000	7.3380000	6.5692000	7.1068000	8.0842000	11.2520000	7.8539000	9.8941000	11.0410000	7.6690000	12.6780000	7.5957000	8.1463000	7.2368000	9.8088000	8.6223000	9.2133000	10.6660000	11.6610000	9.5024000	8.4739000	7.1217000	8.6875000	7.7899000	8.9630000	9.3851000	10.4050000	8.1951000	8.8650000	9.0093000	5.3399000
6.6005000	8.0244000	9.9573000	7.0675000	8.0117000	8.6803000	13.1820000	7.7103000	7.7959000	6.2679000	6.4769000	6.0134000	6.8587000	8.5086000	11.5990000	7.3685000	10.5130000	7.6021000	8.1533000	12.9710000	8.7688000	8.6381000	8.1705000	10.2250000	8.4631000	9.5316000	9.5565000	11.6760000	10.0970000	8.4657000	7.3347000	8.4983000	7.1359000	9.1573000	8.7129000	8.5717000	7.9153000	8.4054000	9.4263000	5.3282000
7.1556000	8.5758000	9.6680000	8.1967000	7.3034000	8.8659000	9.6035000	8.1207000	8.3374000	7.0496000	6.8322000	5.9859000	7.3920000	8.0778000	9.9126000	7.7919000	11.2680000	8.6083000	7.7153000	11.9750000	8.3595000	9.0628000	7.6816000	10.8190000	8.9036000	9.5127000	10.3530000	9.6097000	10.0270000	9.3994000	7.2799000	8.8059000	7.3600000	8.5062000	9.2639000	8.2684000	8.0461000	8.3075000	9.0096000	6.0108000
6.4483000	8.3950000	9.8121000	7.3041000	6.9908000	8.3868000	10.6850000	8.3656000	7.2535000	5.8640000	6.9574000	6.5056000	7.0462000	8.5751000	11.6080000	7.1916000	10.4600000	8.2342000	7.4174000	12.6220000	8.1619000	8.7607000	7.5194000	10.8030000	8.8406000	9.3364000	10.6040000	10.4660000	10.1840000	8.5623000	7.2093000	8.5476000	7.8391000	8.8744000	9.0967000	9.2804000	7.8411000	8.4936000	8.7575000	5.6653000
6.8020000	8.2585000	9.5360000	7.3099000	7.9688000	8.5874000	12.5090000	7.6776000	7.4002000	6.2583000	6.9843000	6.6130000	7.1865000	8.5070000	11.2700000	7.9032000	11.2930000	8.0651000	7.4640000	13.6380000	8.3530000	8.5040000	7.9861000	10.1920000	8.6794000	9.4820000	11.0720000	11.4250000	10.3900000	8.5395000	7.4557000	8.4909000	6.8886000	8.8615000	8.6828000	10.1300000	8.0320000	8.1144000	9.1233000	5.5963000
7.2084000	8.0818000	9.5283000	7.2242000	8.0010000	8.4287000	12.2000000	8.5596000	7.5777000	6.1482000	7.2939000	7.2472000	7.3531000	8.4657000	9.1035000	7.5075000	10.5440000	8.1716000	7.6751000	13.5670000	8.4376000	9.2653000	8.1562000	10.7050000	8.6828000	9.9135000	11.2300000	10.6120000	9.1430000	7.9136000	8.3010000	9.0097000	7.5129000	9.2519000	9.1783000	9.5588000	8.1006000	8.7158000	8.9133000	5.9334000
6.7052000	8.2559000	10.0080000	7.0535000	7.3519000	8.4514000	10.4050000	8.2739000	7.1422000	5.9996000	7.4478000	6.0953000	7.3040000	8.4581000	9.5290000	7.6597000	10.3220000	7.7225000	7.5504000	13.1690000	7.9169000	8.6782000	7.4960000	10.3080000	8.7023000	9.6720000	11.6030000	11.2640000	10.1610000	9.1203000	7.7517000	8.6741000	7.6253000	9.7355000	9.1099000	8.8880000	8.1923000	8.5748000	8.6480000	5.5604000
6.3671000	7.6757000	9.3027000	7.1223000	8.1451000	8.0665000	13.2910000	8.0406000	7.0365000	6.2522000	6.6057000	6.2800000	7.0846000	8.0279000	11.6160000	8.0425000	10.7570000	7.2546000	7.4532000	14.0280000	8.5726000	8.4892000	8.0942000	10.5210000	8.9326000	9.5438000	11.8780000	11.3940000	10.1400000	9.3640000	7.4851000	9.0504000	7.0355000	8.6181000	8.9602000	8.7976000	7.7234000	8.0772000	9.1770000	5.4041000
7.7821000	7.6585000	9.3344000	7.8625000	9.2885000	7.8703000	12.9080000	8.0855000	7.6047000	7.3734000	7.9965000	8.1855000	6.6966000	8.4130000	10.4560000	8.5444000	10.6890000	7.8017000	7.6335000	11.8600000	7.7923000	8.2307000	9.9695000	9.5634000	9.2752000	9.6257000	10.2910000	10.5000000	9.1364000	8.7022000	7.5031000	8.5174000	7.1131000	8.6828000	9.0333000	7.6875000	8.2430000	8.2021000	9.2840000	5.2516000
7.8116000	7.8294000	9.8717000	7.9549000	9.1443000	7.8706000	13.0030000	8.2737000	7.8650000	7.2740000	8.1542000	8.3754000	6.9098000	8.4999000	7.9920000	8.6554000	10.8530000	8.1470000	7.7680000	12.0870000	8.0252000	8.5169000	9.8675000	9.5762000	9.0556000	10.1500000	10.9300000	8.7192000	10.0890000	8.4042000	7.8072000	8.6129000	7.4851000	8.8001000	8.7459000	7.6887000	8.0074000	8.3006000	9.5744000	5.3056000
7.9506000	7.6228000	9.6339000	7.9928000	9.0556000	7.8734000	12.8740000	8.3369000	7.3495000	7.0731000	7.0929000	8.3834000	6.6808000	8.4554000	9.1019000	8.4864000	10.3940000	7.3266000	7.8558000	11.3310000	7.8057000	8.2390000	9.9944000	9.6154000	9.3500000	9.7152000	10.4400000	10.3360000	9.5548000	11.4030000	7.4110000	8.2871000	7.1171000	8.9630000	9.0720000	7.5334000	8.1081000	7.9590000	9.2570000	5.1794000
7.7569000	7.8287000	9.9656000	7.9978000	9.0816000	8.1878000	13.0430000	8.2278000	7.7014000	6.9955000	8.6309000	8.4989000	6.9779000	8.5356000	10.0110000	8.3530000	10.6660000	7.6053000	8.1095000	11.9270000	7.9145000	8.7423000	10.2630000	9.6778000	9.3022000	10.0530000	10.7060000	11.5060000	10.0420000	8.0131000	7.4562000	8.7655000	7.4591000	8.5396000	9.1545000	7.6117000	7.9088000	8.3366000	9.2622000	5.2624000
7.5236000	8.0296000	10.0640000	8.0641000	9.0811000	7.7993000	13.0510000	8.0555000	6.3658000	6.5429000	8.6324000	8.4515000	6.3831000	8.7833000	10.6480000	8.3013000	10.8600000	7.4460000	7.7357000	11.4390000	7.2866000	8.5731000	10.0940000	9.6670000	8.9533000	10.1020000	9.8948000	10.3290000	10.1110000	7.8719000	7.5567000	8.6854000	7.0152000	9.5193000	8.8998000	8.0303000	8.4090000	8.5899000	9.5278000	5.1190000
7.5736000	7.9627000	9.7962000	7.8673000	9.3307000	7.6613000	13.0320000	8.3678000	7.0708000	6.7835000	8.1217000	7.9239000	6.5548000	8.5627000	11.6090000	8.6713000	10.5700000	7.2553000	7.3708000	11.8210000	7.3427000	8.0789000	10.0700000	9.6914000	9.3510000	9.4887000	10.2620000	8.4330000	9.2211000	8.1480000	7.2329000	8.2678000	7.3611000	8.8788000	8.9040000	7.9450000	8.4956000	8.2949000	9.4003000	5.1067000
6.8505000	8.1794000	10.5400000	7.9083000	8.7004000	7.9505000	13.0120000	8.5382000	6.8985000	5.7342000	9.0281000	8.0973000	6.5661000	8.9180000	8.6865000	9.0349000	11.0910000	7.6269000	7.4530000	11.9840000	7.2708000	8.6197000	10.1060000	9.5705000	9.1738000	9.5051000	10.6880000	10.4500000	10.2160000	9.6178000	7.7699000	8.1783000	7.7920000	8.7233000	8.8910000	8.4063000	8.2990000	8.0810000	9.5775000	4.9503000
6.6133000	8.3705000	10.4890000	7.7162000	8.5144000	8.0618000	12.9510000	8.3305000	7.1434000	5.7989000	9.1110000	7.8243000	6.3877000	8.8993000	11.2690000	8.6700000	11.1290000	7.4943000	7.6730000	12.0900000	7.4099000	8.4747000	10.1490000	9.5591000	9.1921000	9.2979000	10.6360000	9.3554000	10.4950000	8.7186000	7.9230000	7.9258000	7.5125000	8.7929000	8.8026000	8.3769000	7.8192000	8.1903000	9.5573000	4.8255000
7.3772000	8.3414000	10.3370000	9.3671000	7.4227000	8.9294000	8.7860000	8.6556000	7.3821000	5.8366000	9.8581000	9.4115000	7.2655000	8.5835000	8.7631000	9.3100000	10.5590000	8.1813000	7.7375000	11.3550000	7.6864000	9.2746000	9.8350000	9.3620000	8.8390000	9.5062000	9.9103000	10.3110000	9.3899000	8.4785000	6.7378000	9.4427000	7.2754000	8.2939000	8.8216000	8.1590000	8.2509000	9.3241000	8.5863000	5.3981000
7.5094000	8.1352000	10.3010000	9.1329000	7.4911000	8.6585000	8.5375000	8.5321000	7.2992000	5.6335000	10.2020000	9.2560000	7.1700000	8.4903000	8.7047000	9.8268000	10.4960000	7.9485000	8.0142000	11.4300000	7.5464000	9.4133000	9.7360000	9.2584000	9.0248000	9.2994000	10.0450000	9.3359000	9.3085000	7.8710000	6.1143000	9.1957000	7.2385000	9.4595000	9.0475000	8.7195000	8.1775000	9.3886000	8.5320000	5.6542000
7.0734000	8.3782000	10.0130000	8.9467000	7.8992000	8.3334000	10.2460000	8.4160000	7.3928000	5.9725000	9.1806000	8.1231000	6.8819000	8.9533000	11.3620000	9.9277000	10.9380000	7.6685000	8.0338000	11.1650000	7.9932000	9.5981000	10.3310000	9.4636000	9.0863000	10.7770000	10.5070000	10.8390000	10.3340000	7.7359000	7.6029000	8.5620000	7.2746000	8.6800000	8.9400000	8.6697000	7.9931000	8.9453000	8.7694000	5.3632000
7.3804000	8.4041000	9.9245000	9.6679000	8.9689000	8.0029000	10.3350000	8.7286000	7.0943000	6.3840000	9.1609000	8.1650000	6.8072000	9.2735000	8.4778000	9.8240000	11.0610000	7.4997000	8.2887000	11.1560000	7.6875000	9.7917000	10.0160000	9.5548000	8.4674000	10.6400000	10.0290000	10.9070000	10.2390000	8.0131000	7.4765000	8.5809000	7.5262000	8.9909000	8.9388000	8.9810000	8.6451000	9.2878000	9.0539000	5.3184000
7.2038000	8.4045000	10.3350000	9.7498000	7.6770000	8.5802000	10.6610000	8.6030000	7.2217000	5.7983000	9.5246000	8.0167000	7.0555000	8.5644000	11.9440000	9.2460000	10.7330000	7.7094000	8.2575000	10.8050000	7.8400000	8.9782000	10.7190000	9.2910000	9.4923000	9.6284000	9.8516000	10.8280000	9.9301000	8.2674000	6.5105000	9.1247000	7.5958000	9.4439000	8.7769000	8.6373000	8.0147000	9.1992000	9.0109000	5.3215000
7.6587000	8.8238000	10.4070000	9.7717000	7.9367000	8.6941000	10.8500000	8.7464000	7.1599000	6.2605000	9.4775000	7.8572000	7.2036000	8.7849000	10.1210000	8.9286000	10.7750000	7.7361000	8.2598000	10.6070000	7.8918000	9.1094000	10.9710000	9.4872000	9.4791000	9.7376000	9.6636000	11.3940000	10.0390000	9.7889000	6.6371000	9.3137000	7.4634000	9.0947000	9.0099000	8.7639000	8.4427000	9.2555000	9.1818000	5.2813000
7.4861000	8.7186000	10.4870000	9.0648000	7.3837000	8.8576000	10.6210000	8.2764000	7.2513000	6.2134000	9.6240000	7.9897000	7.1624000	8.6319000	8.9095000	8.0016000	10.6190000	7.4629000	8.5151000	11.4270000	7.7950000	9.5000000	10.8960000	9.2342000	9.0364000	9.1954000	10.4100000	9.0147000	10.2120000	9.1987000	6.6367000	9.2128000	7.2635000	8.5443000	8.5514000	9.3599000	8.1021000	9.1327000	8.6989000	5.5615000
7.2661000	8.2491000	10.4620000	9.3770000	7.3457000	8.6855000	10.4110000	8.5304000	7.2436000	6.2340000	9.6728000	8.2063000	7.2508000	8.6465000	11.1830000	8.8488000	10.6100000	7.6323000	8.3919000	11.3660000	7.6023000	9.4108000	10.8600000	9.3781000	8.8336000	9.3952000	10.5260000	10.8880000	9.9793000	7.8936000	6.6702000	9.2485000	7.3330000	9.8054000	8.6857000	9.2421000	8.0541000	8.9502000	8.6428000	5.4347000
7.2799000	8.4211000	9.8448000	7.0483000	7.2475000	8.4628000	10.7250000	8.5367000	7.1562000	5.7162000	10.4050000	6.4847000	7.6179000	8.3882000	10.2410000	7.3385000	11.6750000	7.5945000	7.8309000	11.2440000	7.9800000	8.5222000	8.8178000	10.6850000	9.2085000	8.7123000	10.1080000	11.3030000	9.3923000	9.2325000	7.5809000	8.8290000	7.4628000	8.7860000	9.0778000	9.1818000	8.1099000	9.1397000	8.8974000	5.6347000
7.1337000	8.5909000	9.8299000	7.1818000	7.3844000	8.4731000	10.9870000	8.3949000	7.4218000	5.8976000	10.5150000	6.4754000	7.7318000	8.4330000	11.3620000	7.7367000	11.8510000	7.5223000	7.9506000	10.9710000	7.9319000	8.5071000	8.7823000	10.6640000	9.3759000	8.7819000	10.3410000	7.6765000	9.7002000	8.1536000	7.7720000	9.0646000	7.6467000	9.1286000	9.1414000	9.4235000	7.9834000	9.6210000	8.9763000	5.6170000
7.0012000	8.6703000	9.6329000	7.3023000	7.3511000	8.4948000	10.8060000	8.4402000	7.3567000	6.0172000	10.2070000	6.4839000	7.7179000	8.5622000	11.1160000	7.9608000	11.7000000	7.5130000	7.9336000	10.3620000	8.0457000	8.5253000	8.5673000	10.4570000	9.4520000	8.7151000	10.6280000	10.4150000	9.9058000	10.0240000	7.6635000	8.9286000	7.5608000	8.7282000	9.1342000	9.5901000	8.1219000	9.4680000	8.7801000	5.5750000
7.0018000	8.5583000	9.9827000	7.2491000	7.2891000	8.4648000	12.5040000	8.4282000	7.3676000	6.0225000	10.0960000	7.2520000	7.4040000	8.4101000	10.8330000	7.2858000	11.7690000	7.5066000	8.7537000	10.6530000	8.0935000	8.6917000	9.6737000	9.4136000	8.9809000	9.5807000	10.2840000	10.4920000	9.9141000	8.3393000	7.6546000	8.7587000	7.4310000	8.8490000	8.7281000	8.2886000	7.9451000	8.6748000	8.8915000	5.3495000
6.7883000	8.2328000	10.0150000	7.6419000	7.4062000	8.3807000	12.5760000	8.1281000	7.2080000	6.2545000	10.7700000	7.2241000	7.4490000	8.4709000	9.4009000	7.6985000	11.7920000	7.2773000	8.6021000	10.7260000	8.2368000	8.8895000	9.4724000	9.5981000	8.8622000	9.5512000	10.0990000	10.7890000	10.0490000	8.3200000	7.5410000	8.9470000	7.4151000	10.2230000	8.6102000	8.4524000	7.9586000	8.7213000	9.1141000	5.5084000
7.0070000	8.4352000	10.0850000	7.3330000	7.2462000	8.4932000	12.6400000	8.0686000	7.2479000	6.1103000	10.0420000	7.0859000	7.4388000	8.3465000	8.2884000	7.1094000	11.6260000	7.4750000	8.7815000	10.5630000	8.0449000	8.6746000	9.8813000	9.6199000	9.1843000	9.6945000	9.9992000	11.1290000	9.7455000	10.5370000	7.7573000	8.7586000	7.2975000	9.1886000	8.8136000	8.2931000	7.9595000	8.4190000	8.8681000	5.4020000
7.0971000	8.7945000	10.0500000	7.6215000	7.1618000	8.7782000	12.0200000	8.0376000	7.7661000	6.0330000	10.6590000	8.0833000	7.8139000	8.6391000	8.3657000	7.0412000	11.3050000	7.4219000	8.3790000	11.1330000	8.0117000	8.6858000	9.5622000	9.6185000	9.5113000	10.0830000	9.7888000	10.7100000	10.1700000	8.5390000	7.7903000	8.7690000	7.5157000	8.9365000	8.9179000	7.5994000	8.1594000	9.0698000	8.9885000	5.4828000
6.8606000	8.7816000	9.8423000	7.6118000	7.5407000	8.3978000	11.2480000	8.9178000	7.2019000	5.8617000	11.0610000	8.4635000	7.7969000	8.5913000	9.6362000	8.1738000	11.5250000	7.3899000	7.9577000	10.7250000	7.6728000	8.9100000	8.8481000	9.5802000	9.1787000	9.1603000	9.4764000	9.7664000	10.2880000	9.2071000	7.3276000	8.9607000	7.7836000	9.0947000	9.1659000	8.6969000	8.2461000	9.0481000	8.9707000	5.3839000
6.8714000	8.5719000	10.0150000	7.3055000	7.4286000	8.4892000	12.0680000	8.3061000	7.5677000	5.9297000	10.3260000	8.0827000	7.5804000	8.3718000	8.7874000	7.4386000	11.3360000	7.3136000	8.3145000	10.5530000	8.0949000	8.8286000	9.4638000	9.5284000	9.3622000	9.9143000	10.3080000	10.5900000	10.3110000	9.9382000	7.9923000	8.6960000	7.8476000	8.6994000	8.8047000	7.8276000	7.9521000	8.6736000	8.8855000	5.3547000
6.9464000	8.3554000	10.1860000	7.0659000	7.3696000	8.4917000	12.1110000	8.1590000	7.5500000	6.2203000	10.8110000	7.2314000	7.7182000	8.5212000	9.3017000	6.9006000	11.2900000	7.5642000	8.6472000	11.0850000	8.2747000	8.7897000	9.3825000	9.6783000	9.1546000	9.6947000	10.6580000	11.0210000	10.4480000	9.4012000	8.2105000	8.7523000	7.3762000	9.0907000	8.7602000	8.5843000	7.7876000	8.4670000	8.6936000	5.3955000
6.8676000	8.4410000	10.2760000	7.0960000	7.3805000	8.5079000	11.9950000	8.2265000	7.4415000	6.0396000	10.5520000	7.6248000	7.6949000	8.4506000	8.5098000	6.9831000	11.1970000	7.4244000	8.7669000	11.4320000	8.0656000	8.8290000	9.5350000	9.6777000	8.8753000	9.6924000	10.2270000	10.6150000	10.2380000	9.9201000	7.9801000	8.5360000	7.4242000	8.9053000	8.7513000	8.0935000	7.9279000	8.4127000	8.7005000	5.4334000
6.8802000	8.4413000	10.1440000	7.3634000	7.2268000	8.6120000	12.2090000	8.1916000	7.4417000	5.9970000	10.5360000	7.6006000	7.6260000	8.3217000	11.3730000	7.0489000	11.1410000	7.3846000	8.8331000	11.4430000	8.4875000	8.9767000	9.8153000	9.5577000	9.1093000	9.9150000	10.4980000	9.0147000	10.1800000	8.2237000	8.3136000	8.8045000	7.5751000	9.0836000	8.7760000	7.8957000	7.7486000	8.4393000	8.5145000	5.3095000
6.8449000	8.9980000	9.9401000	9.0642000	7.2005000	8.6210000	13.4670000	8.3914000	7.3862000	5.4865000	7.4156000	9.3598000	7.0257000	8.5282000	11.7090000	8.4620000	11.1730000	7.1195000	7.9862000	12.3980000	8.2705000	9.9504000	9.0853000	9.6246000	8.4567000	9.9552000	11.7120000	10.1150000	11.2050000	8.3710000	7.2878000	8.9934000	7.7993000	9.0123000	8.6870000	7.4120000	7.8201000	9.0077000	9.3011000	5.3961000
7.1023000	9.1510000	9.9784000	9.3623000	7.5239000	8.6892000	13.5360000	8.1508000	7.5443000	5.6065000	7.3010000	9.3854000	7.0332000	8.5705000	8.8244000	8.1961000	11.1700000	7.0968000	8.0548000	12.3460000	8.2265000	9.9542000	9.2717000	9.6468000	8.5852000	9.8305000	10.7430000	11.4890000	10.7680000	9.9096000	7.2821000	8.8182000	7.5954000	9.2999000	8.8772000	7.7629000	8.1774000	9.0362000	9.2187000	5.3968000
7.0880000	9.0450000	9.8906000	10.4940000	7.3056000	8.6497000	13.3950000	8.2738000	7.7196000	5.3528000	7.2702000	9.1523000	7.0223000	8.5338000	8.8331000	8.3322000	11.3350000	7.2856000	7.9730000	12.2750000	8.4638000	9.9140000	9.0973000	9.4394000	8.8359000	10.0010000	11.5080000	8.4308000	10.9470000	9.0268000	7.3745000	9.0451000	7.7240000	9.3477000	8.9645000	7.4523000	7.8189000	8.9443000	9.0791000	5.4490000
7.3556000	9.1758000	10.7220000	10.8790000	7.4509000	8.7486000	13.6170000	8.6926000	7.4496000	5.7938000	7.4203000	8.8709000	7.1697000	8.7186000	10.4730000	8.7530000	10.8710000	7.4220000	7.8394000	11.4210000	7.9352000	8.7055000	9.4867000	9.1810000	9.3531000	9.6922000	10.1120000	9.0147000	10.7000000	9.9289000	7.1168000	9.6227000	7.8634000	9.2562000	8.4265000	7.8405000	8.0495000	8.6218000	9.3940000	5.5025000
7.1389000	9.3008000	10.6880000	10.8960000	7.3069000	8.6816000	13.4580000	8.3813000	7.2367000	5.3668000	7.5148000	9.5105000	7.1242000	8.6175000	11.1860000	8.6694000	10.7200000	7.5417000	7.7786000	11.7030000	7.8145000	9.1806000	9.1966000	9.0844000	9.5664000	9.5239000	9.8542000	10.6820000	10.5100000	10.4650000	6.5540000	9.7832000	7.6728000	9.1087000	8.6159000	7.7793000	7.9666000	8.7124000	9.1976000	5.3675000
7.2353000	9.4426000	10.7440000	10.8360000	7.4994000	8.8371000	13.4300000	8.3944000	7.3467000	5.6964000	7.5269000	9.3571000	7.2290000	8.5228000	8.7291000	8.2768000	10.8980000	7.5326000	7.6825000	11.7960000	7.8092000	9.1551000	9.4645000	9.4346000	9.5877000	9.6545000	9.9827000	11.1880000	10.4590000	7.8070000	6.6858000	9.8101000	7.7863000	8.7274000	8.2716000	7.9784000	7.9811000	8.7729000	9.3289000	5.2900000
7.4109000	8.4985000	10.0680000	8.9238000	7.3878000	8.3263000	13.6080000	8.3609000	7.6350000	5.4532000	7.3119000	8.5263000	7.1471000	8.5086000	11.3670000	7.6445000	10.7650000	7.3169000	8.3552000	12.1130000	8.4057000	9.6111000	10.0200000	9.4757000	8.4938000	10.3140000	10.8650000	11.3090000	10.4500000	8.5383000	7.9111000	9.3122000	7.9490000	8.6879000	8.5949000	7.7435000	8.0231000	9.3037000	9.4539000	5.3195000
7.4156000	8.8349000	10.3970000	9.0185000	7.6621000	8.8186000	13.5480000	8.0889000	7.7235000	5.7137000	7.5650000	8.9794000	7.2659000	8.6773000	10.0620000	7.5003000	10.9140000	7.4827000	8.5811000	12.2300000	8.7593000	9.7957000	10.1600000	9.5913000	8.4055000	10.1560000	10.9120000	9.1555000	10.3410000	8.4785000	7.8312000	9.4544000	7.7397000	9.6211000	8.8465000	7.7032000	8.0593000	9.1112000	9.4657000	5.8220000
7.0007000	8.7853000	10.4050000	8.3810000	7.6809000	8.8377000	13.6790000	8.4220000	7.5028000	5.7164000	7.5107000	9.0826000	7.3908000	8.5662000	11.5750000	7.3184000	10.8490000	7.2788000	8.3711000	12.7890000	8.4766000	9.6892000	10.0280000	9.5291000	8.6059000	10.2760000	10.9660000	9.6194000	10.3530000	9.8785000	7.7579000	9.2770000	7.7529000	8.9595000	9.1073000	7.7373000	8.2359000	9.2872000	9.3836000	5.5858000
7.4694000	8.6500000	10.7260000	10.2090000	7.4179000	8.4893000	13.3750000	8.4734000	7.4963000	6.1539000	7.1857000	6.8578000	7.3465000	8.5959000	8.2783000	7.3345000	10.4380000	7.3066000	8.3503000	11.1160000	8.1644000	8.8913000	9.5769000	9.4576000	9.4266000	9.4182000	9.8411000	10.7550000	10.1750000	8.3128000	7.3589000	9.5441000	7.6047000	8.9518000	9.0073000	8.0675000	8.0652000	9.3662000	9.2423000	5.4507000
7.2677000	8.5045000	10.8160000	9.7559000	7.5674000	8.6615000	13.4310000	8.7211000	7.5475000	6.0538000	7.2157000	7.0156000	7.1782000	8.6602000	10.8330000	7.7364000	10.7160000	7.3285000	8.3405000	11.6650000	7.9449000	8.8195000	9.5744000	9.5089000	9.1746000	9.5654000	10.7050000	10.6460000	9.7471000	8.3393000	6.9028000	9.3239000	7.6759000	8.9445000	8.9367000	8.2643000	8.2221000	9.1748000	9.3357000	5.3717000
7.0746000	8.3955000	10.7990000	9.7062000	7.5288000	8.6270000	13.4250000	8.1899000	7.6610000	6.4536000	7.6442000	7.3425000	7.3487000	8.6407000	11.7740000	7.3305000	10.7260000	7.3038000	8.4956000	12.0250000	7.5113000	8.5971000	9.8473000	9.4816000	9.1374000	9.3958000	10.4460000	11.7140000	9.8757000	8.1299000	7.1312000	9.6147000	7.6600000	9.1808000	9.0927000	8.6017000	8.1193000	9.3373000	9.4056000	5.3280000
